"v (/net11 /net10); ac dB20(V) (modelFiles=nom,R2=1000) X","v (/net11 /net10); ac dB20(V) (modelFiles=nom,R2=1000) Y","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:fs,R2=1000) X","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:fs,R2=1000) Y","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:sf,R2=1000) X","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:sf,R2=1000) Y","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:ff,R2=1000) X","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:ff,R2=1000) Y","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:ss,R2=1000) X","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:ss,R2=1000) Y"
0.1,6.020479910397548,0.1,6.020479910397548,0.1,6.020479910397548,0.1,6.020474205412329,0.1,-20.80174552774867
0.1659586907437561,6.020479910397548,0.1659586907437561,6.020479910397548,0.1659586907437561,6.020479910397548,0.1659586907437561,6.020474205412336,0.1659586907437561,-20.80174552774867
0.2754228703338167,6.020479910397548,0.2754228703338167,6.020479910397548,0.2754228703338167,6.020479910397548,0.2754228703338167,6.020474205412336,0.2754228703338167,-20.80174552774867
0.4570881896148751,6.020479910397541,0.4570881896148751,6.020479910397541,0.4570881896148751,6.020479910397541,0.4570881896148751,6.02047420541234,0.4570881896148751,-20.80174552774866
0.7585775750291839,6.020479910397542,0.7585775750291839,6.020479910397542,0.7585775750291839,6.020479910397542,0.7585775750291839,6.020474205412326,0.7585775750291839,-20.80174552774864
1.258925411794168,6.020479910397523,1.258925411794168,6.020479910397523,1.258925411794168,6.020479910397523,1.258925411794168,6.020474205412308,1.258925411794168,-20.80174552774858
2.08929613085404,6.020479910397479,2.08929613085404,6.020479910397479,2.08929613085404,6.020479910397479,2.08929613085404,6.02047420541227,2.08929613085404,-20.80174552774841
3.467368504525318,6.020479910397367,3.467368504525318,6.020479910397367,3.467368504525318,6.020479910397367,3.467368504525318,6.020474205412166,3.467368504525318,-20.80174552774793
5.754399373371571,6.020479910397047,5.754399373371571,6.020479910397047,5.754399373371571,6.020479910397047,5.754399373371571,6.020474205411847,5.754399373371571,-20.80174552774663
9.549925860214364,6.020479910396168,9.549925860214364,6.020479910396168,9.549925860214364,6.020479910396168,9.549925860214364,6.020474205410999,9.549925860214364,-20.80174552774304
15.84893192461114,6.020479910393738,15.84893192461114,6.020479910393738,15.84893192461114,6.020479910393738,15.84893192461114,6.020474205408659,15.84893192461114,-20.80174552773317
26.30267991895383,6.020479910387072,26.30267991895383,6.020479910387072,26.30267991895383,6.020479910387072,26.30267991895383,6.0204742054022,26.30267991895383,-20.80174552770599
43.65158322401662,6.020479910368693,43.65158322401662,6.020479910368693,43.65158322401662,6.020479910368693,43.65158322401662,6.020474205384425,43.65158322401662,-20.80174552763109
72.44359600749904,6.020479910318092,72.44359600749904,6.020479910318092,72.44359600749904,6.020479910318092,72.44359600749904,6.020474205335477,72.44359600749904,-20.80174552742483
120.2264434617413,6.020479910178704,120.2264434617413,6.020479910178704,120.2264434617413,6.020479910178704,120.2264434617413,6.020474205200634,120.2264434617413,-20.80174552685673
199.526231496888,6.020479909794799,199.526231496888,6.020479909794799,199.526231496888,6.020479909794799,199.526231496888,6.020474204829259,199.526231496888,-20.80174552529206
331.1311214825913,6.020479908737441,331.1311214825913,6.020479908737441,331.1311214825913,6.020479908737441,331.1311214825913,6.020474203806428,331.1311214825913,-20.80174552098259
549.5408738576248,6.020479905825207,549.5408738576248,6.020479905825207,549.5408738576248,6.020479905825207,549.5408738576248,6.020474200989295,549.5408738576248,-20.80174550911331
912.0108393559101,6.020479897804289,912.0108393559101,6.020479897804289,912.0108393559101,6.020479897804289,912.0108393559101,6.020474193230251,912.0108393559101,-20.80174547642262
1513.561248436209,6.020479875712815,1513.561248436209,6.020479875712815,1513.561248436209,6.020479875712815,1513.561248436209,6.020474171860099,1513.561248436209,-20.80174538638492
2511.886431509581,6.020479814867881,2511.886431509581,6.020479814867881,2511.886431509581,6.020479814867881,2511.886431509581,6.020474113001814,2511.886431509581,-20.80174513839996
4168.693834703356,6.020479647286999,4168.693834703356,6.020479647286999,4168.693834703356,6.020479647286999,4168.693834703356,6.020473950892633,4168.693834703356,-20.80174445538871
6918.309709189368,6.020479185730964,6918.309709189368,6.020479185730964,6918.309709189368,6.020479185730964,6918.309709189368,6.020473504406894,6918.309709189368,-20.80174257418996
11481.53621496883,6.020477914500344,11481.53621496883,6.020477914500344,11481.53621496883,6.020477914500344,11481.53621496883,6.020472274683348,11481.53621496883,-20.80173739271929
19054.60717963248,6.020474413242656,19054.60717963248,6.020474413242656,19054.60717963248,6.020474413242656,19054.60717963248,6.020468887745465,19054.60717963248,-20.80172312020954
31622.77660168381,6.020464769994517,31622.77660168381,6.020464769994517,31622.77660168381,6.020464769994517,31622.77660168381,6.020459559359227,31622.77660168381,-20.80168380054454
52480.74602497728,6.020438210407141,52480.74602497728,6.020438210407141,52480.74602497728,6.020438210407141,52480.74602497728,6.020433866966155,52480.74602497728,-20.80157545607442
87096.35899560811,6.020365060165764,87096.35899560811,6.020365060165764,87096.35899560811,6.020365060165764,87096.35899560811,6.020363105120085,87096.35899560811,-20.80127690622696
144543.9770745928,6.020163594775299,144543.9770745928,6.020163594775299,144543.9770745928,6.020163594775299,144543.9770745928,6.020168217490575,144543.9770745928,-20.80045456021424
239883.2919019492,6.01960876689601,239883.2919019492,6.01960876689601,239883.2919019492,6.01960876689601,239883.2919019492,6.01963150303892,239883.2919019492,-20.79819121730246
398107.1705534975,6.01808105260946,398107.1705534975,6.01808105260946,398107.1705534975,6.01808105260946,398107.1705534975,6.018153652783176,398107.1705534975,-20.79197162245424
660693.4480075964,6.013876474329737,660693.4480075964,6.013876474329737,660693.4480075964,6.013876474329737,660693.4480075964,6.014086225940817,660693.4480075964,-20.77494944700683
1096478.196143186,6.002319525701508,1096478.196143186,6.002319525701508,1096478.196143186,6.002319525701508,1096478.196143186,6.002905622339054,1096478.196143186,-20.72887019793004
1819700.858609985,5.970665350708703,1819700.858609985,5.970665350708703,1819700.858609985,5.970665350708703,1819700.858609985,5.972277477086186,1819700.858609985,-20.60773458950482
3019951.720402018,5.88479206849796,3019951.720402018,5.88479206849796,3019951.720402018,5.88479206849796,3019951.720402018,5.889152816415793,3019951.720402018,-20.31218538227825
5011872.336272726,5.657666369398468,5011872.336272726,5.657666369398468,5011872.336272726,5.657666369398468,5011872.336272726,5.669057707085038,5011872.336272726,-19.70409337810756
8317637.711026715,5.093714291082645,8317637.711026715,5.093714291082645,8317637.711026715,5.093714291082645,8317637.711026715,5.121157200911245,8317637.711026715,-18.79454005860413
13803842.64602886,3.872915463266965,13803842.64602886,3.872915463266965,13803842.64602886,3.872915463266965,13803842.64602886,3.929217142767723,13803842.64602886,-17.93624136189461
22908676.52767774,1.783305572952226,22908676.52767774,1.783305572952226,22908676.52767774,1.783305572952226,22908676.52767774,1.875280535756912,22908676.52767774,-17.49887191724135
38018939.63205615,-0.8568610066681235,38018939.63205615,-0.8568610066681235,38018939.63205615,-0.8568610066681235,38018939.63205615,-0.7337050732735138,38018939.63205615,-17.61599178277691
63095734.44801937,-3.220439321545298,63095734.44801937,-3.220439321545298,63095734.44801937,-3.220439321545298,63095734.44801937,-3.068967661481889,63095734.44801937,-18.4942869512834
104712854.80509,-4.683814589819359,104712854.80509,-4.683814589819359,104712854.80509,-4.683814589819359,104712854.80509,-4.482057255822067,104712854.80509,-20.65924765746649
173780082.8749377,-7.832507180609568,173780082.8749377,-7.832507180609568,173780082.8749377,-7.832507180609568,173780082.8749377,-7.538631746047884,173780082.8749377,-24.74208472791056
288403150.3126608,-17.09686601759124,288403150.3126608,-17.09686601759124,288403150.3126608,-17.09686601759124,288403150.3126608,-16.86449746563264,288403150.3126608,-30.71066420450789
478630092.3226386,-27.89977999908397,478630092.3226386,-27.89977999908397,478630092.3226386,-27.89977999908397,478630092.3226386,-27.7309466471764,478630092.3226386,-37.39417208206046
794328234.724282,-38.73951366361887,794328234.724282,-38.73951366361887,794328234.724282,-38.73951366361887,794328234.724282,-38.61426049504826,794328234.724282,-44.46087237774429
1318256738.556408,-49.2788916113475,1318256738.556408,-49.2788916113475,1318256738.556408,-49.2788916113475,1318256738.556408,-49.22074246254265,1318256738.556408,-52.28412656348732
2187761623.949554,-59.18440805603624,2187761623.949554,-59.18440805603624,2187761623.949554,-59.18440805603624,2187761623.949554,-59.20064621352548,2187761623.949554,-60.65661360856149
3630780547.701016,-68.52131173300789,3630780547.701016,-68.52131173300789,3630780547.701016,-68.52131173300789,3630780547.701016,-68.58596550572099,3630780547.701016,-69.2889629982505
6025595860.743582,-77.54257758386584,6025595860.743582,-77.54257758386584,6025595860.743582,-77.54257758386584,6025595860.743582,-77.629934831724,6025595860.743582,-78.02617794098042
10000000000,-86.42701146798645,10000000000,-86.42701146798645,10000000000,-86.42701146798645,10000000000,-86.5234882461351,10000000000,-86.80310850161445
